N_unmapped	2265996	2265996	2265996
N_multimapping	0	0	0
N_noFeature	1542235	20911669	21059830
N_ambiguous	5100883	1184959	1179359
ENSG00000186827	38	14	24
ENSG00000186891	2	2	0
ENSG00000160072	2358	1158	1200
ENSG00000260179	7	3	4
ENSG00000234396	1	6	5
ENSG00000225972	19	8	11
ENSG00000224315	0	0	0
ENSG00000198744	37	19	18
ENSG00000279928	8	5	3
ENSG00000228037	4	0	4
ENSG00000142611	3	2	1
ENSG00000225630	196	106	90
ENSG00000131584	3303	1771	1765
ENSG00000227589	0	0	0
ENSG00000237402	0	0	0
ENSG00000284616	0	0	0
ENSG00000169972	396	405	360
ENSG00000157911	694	973	975
ENSG00000269896	35	20	15
ENSG00000237973	1308	861	703
ENSG00000224051	1488	706	783
ENSG00000228463	11	8	3
ENSG00000260972	0	0	0
ENSG00000157933	3304	1674	1630
ENSG00000162591	7631	3781	3852
ENSG00000224340	0	0	0
ENSG00000270035	0	0	0
ENSG00000169962	20	15	19
ENSG00000226545	0	0	0
ENSG00000233653	0	0	0
ENSG00000268663	0	0	0
ENSG00000226374	0	0	0
ENSG00000116285	1300	650	655
ENSG00000229280	0	0	0
ENSG00000142655	1299	1039	914
ENSG00000232596	0	0	0
ENSG00000235054	0	0	0
ENSG00000232663	0	0	0
ENSG00000284646	0	0	0
ENSG00000240409	1	0	1
ENSG00000229344	31	13	24
ENSG00000231510	0	0	0
ENSG00000149527	29	15	14
ENSG00000284739	0	0	0
ENSG00000171621	3745	1944	1801
ENSG00000272235	0	0	0
ENSG00000236679	0	0	0
ENSG00000284694	0	0	0
ENSG00000162441	854	416	449
ENSG00000230021	0	165	144
ENSG00000271264	0	0	0
ENSG00000287356	34	20	17
ENSG00000224387	2	0	2
ENSG00000285629	0	0	0
ENSG00000173673	0	0	0
ENSG00000227372	968	541	536
ENSG00000142583	4	3	1
ENSG00000223663	2	0	2
ENSG00000284674	0	0	0
ENSG00000272161	0	0	0
ENSG00000237094	23	18	5
ENSG00000224338	0	0	0
ENSG00000074800	74578	37010	37588
ENSG00000116786	3601	2148	2066
ENSG00000287727	3	3	0
ENSG00000176022	1832	918	914
ENSG00000223989	0	152	143
ENSG00000228423	0	0	0
ENSG00000286448	0	1	0
ENSG00000162496	396	209	190
ENSG00000237365	0	0	0
ENSG00000131686	0	0	0
ENSG00000229305	0	0	0
ENSG00000284703	0	0	0
ENSG00000226457	1	0	1
ENSG00000162494	0	0	0
ENSG00000173614	421	208	214
ENSG00000248527	5952	2914	3038
ENSG00000237728	0	0	0
ENSG00000215720	0	0	0
ENSG00000279804	0	0	0
ENSG00000241326	0	0	0
ENSG00000285701	0	0	0
ENSG00000233623	0	0	0
ENSG00000162592	0	51	44
ENSG00000116254	18	9	9
ENSG00000049245	5395	2678	2717
ENSG00000233645	0	0	0
ENSG00000234064	0	0	0
ENSG00000204624	14	9	8
ENSG00000284708	1	1	0
ENSG00000171603	10296	5174	5261
ENSG00000280113	0	0	0
ENSG00000142606	12	421	486
ENSG00000235146	0	0	0
ENSG00000162572	200	118	82
ENSG00000225931	0	0	0
ENSG00000236601	0	0	0
ENSG00000171729	660	344	325
ENSG00000228150	9	8	12
ENSG00000175262	3	2	1
ENSG00000279457	220	115	105
ENSG00000162571	0	0	0
ENSG00000231181	11	5	6
ENSG00000238173	0	0	0
ENSG00000158109	5279	2672	2608
ENSG00000229393	2	2	0
ENSG00000269978	2	2	0
ENSG00000037637	1075	526	549
ENSG00000184163	34	22	12
ENSG00000287586	0	0	0
ENSG00000159423	613	293	320
ENSG00000142599	7386	3764	3623
ENSG00000227169	0	0	0
ENSG00000283356	0	0	0
ENSG00000011021	1128	694	593
ENSG00000272482	1	1	0
ENSG00000284747	17	13	11
ENSG00000215912	14	11	6
ENSG00000120952	0	0	0
ENSG00000243073	0	0	0
ENSG00000142615	0	0	0
ENSG00000215704	1	2	9
ENSG00000157916	3815	2501	2570
ENSG00000157881	1220	648	572
ENSG00000116213	850	434	416
ENSG00000283611	1	1	1
ENSG00000238290	2	2	0
ENSG00000225387	0	0	0
ENSG00000048707	1827	938	889
ENSG00000158748	2	0	2
ENSG00000235643	0	0	0
ENSG00000225196	0	0	0
ENSG00000130762	160	64	97
ENSG00000162444	1	1	0
ENSG00000279169	0	0	0
ENSG00000279625	0	0	0
ENSG00000180758	268	135	133
ENSG00000231219	0	0	0
ENSG00000184677	1524	753	771
ENSG00000230679	2	13	9
ENSG00000270136	0	0	0
ENSG00000132879	1520	831	768
ENSG00000187545	0	0	0
ENSG00000288398	224	115	109
ENSG00000224621	4	2	2
ENSG00000239810	0	0	0
ENSG00000285833	0	3	0
ENSG00000116721	0	0	0
ENSG00000215785	0	0	0
ENSG00000131697	703	374	369
ENSG00000284692	0	0	0
ENSG00000284745	0	0	0
ENSG00000280222	0	0	0
ENSG00000188807	1118	565	553
ENSG00000227634	1	0	1
ENSG00000198793	3780	2026	1937
ENSG00000078900	8	4	16
ENSG00000285945	0	0	0
ENSG00000171819	1	0	1
ENSG00000229162	0	0	0
ENSG00000197921	0	0	0
ENSG00000233755	0	0	0
ENSG00000116288	6570	3329	3241
ENSG00000238164	81	334	384
ENSG00000233929	0	0	0
ENSG00000271742	0	0	0
ENSG00000226396	19	11	8
ENSG00000232423	0	0	0
ENSG00000229247	0	0	0
ENSG00000169504	20240	10243	9997
ENSG00000224311	0	0	0
ENSG00000225159	56	33	23
ENSG00000272088	1	0	1
ENSG00000228338	0	0	0
ENSG00000181773	99	40	59
ENSG00000241547	14	7	7
ENSG00000224129	0	0	0
ENSG00000234166	0	9	10
ENSG00000237436	3	0	3
ENSG00000174950	0	0	0
ENSG00000235282	0	0	0
ENSG00000055070	5798	4071	4331
ENSG00000175087	200	95	105
ENSG00000171735	1436	722	714
ENSG00000157191	4642	2319	2324
ENSG00000284699	4	3	1
ENSG00000229985	0	0	0
ENSG00000230035	0	0	0
ENSG00000235185	0	1	0
ENSG00000236782	2	306	292
ENSG00000116663	194	101	93
ENSG00000225643	4	1	3
ENSG00000284666	0	0	0
ENSG00000243659	0	0	0
ENSG00000228943	0	0	0
ENSG00000232848	0	0	0
ENSG00000234397	0	0	0
ENSG00000284309	0	0	0
ENSG00000269925	20	12	8
ENSG00000162511	1800	1334	1284
ENSG00000158014	1	0	1
ENSG00000204138	2242	1128	1114
ENSG00000233419	0	0	0
ENSG00000235263	0	0	0
ENSG00000228176	0	0	0
ENSG00000231251	0	0	0
ENSG00000142675	8	5	4
ENSG00000197245	168	82	86
ENSG00000261025	0	0	0
ENSG00000116237	5155	2766	2878
ENSG00000158195	9253	4791	4462
ENSG00000130772	546	267	279
ENSG00000215899	0	0	0
ENSG00000237429	0	0	0
ENSG00000271398	1	1	0
ENSG00000225011	0	0	0
ENSG00000240731	68	24	44
ENSG00000235069	0	0	0
ENSG00000284676	0	0	0
ENSG00000237058	0	0	3
ENSG00000233399	0	0	0
ENSG00000090020	4744	2390	2354
ENSG00000225990	0	0	0
ENSG00000157978	1431	721	710
ENSG00000226944	9	5	7
ENSG00000270282	0	0	0
ENSG00000130770	3212	1695	1520
ENSG00000235131	0	0	0
ENSG00000229044	0	376	401
ENSG00000162512	1490	733	757
ENSG00000179840	0	0	0
ENSG00000272449	48	30	18
ENSG00000214973	4	3	1
ENSG00000158006	368	182	186
ENSG00000214812	1	0	1
ENSG00000142784	2428	1175	1253
ENSG00000227950	0	0	0
ENSG00000126698	6256	3072	3186
ENSG00000229447	7	2	5
ENSG00000229607	0	0	0
ENSG00000229994	35	17	18
ENSG00000130766	1066	524	542
ENSG00000168528	3569	1826	1743
ENSG00000196581	0	0	0
ENSG00000169403	7	5	2
ENSG00000117676	621	326	295
ENSG00000225126	1	1	0
ENSG00000084628	6	4	2
ENSG00000060688	1546	786	760
ENSG00000171612	406	208	198
ENSG00000241169	0	0	0
ENSG00000270927	0	0	0
ENSG00000188910	0	0	0
ENSG00000230523	0	0	0
ENSG00000116138	1171	642	671
ENSG00000231207	0	0	0
ENSG00000142765	10	5	5
ENSG00000158161	1268	627	641
ENSG00000270330	0	0	0
ENSG00000142684	0	291	302
ENSG00000234619	0	0	0
ENSG00000121769	26	19	11
ENSG00000157330	0	0	0
ENSG00000142627	26376	13255	13123
ENSG00000284668	0	0	0
ENSG00000233234	0	0	0
ENSG00000142632	212	130	101
ENSG00000234593	0	0	0
ENSG00000162490	43	19	24
ENSG00000158292	391	196	195
ENSG00000270605	14	8	9
ENSG00000238199	1	1	0
ENSG00000142733	1146	574	572
ENSG00000189337	277	141	152
ENSG00000270601	0	0	0
ENSG00000233268	0	0	0
ENSG00000232912	2	1	2
ENSG00000235084	14	8	6
ENSG00000235143	0	0	0
ENSG00000225478	0	0	0
ENSG00000225077	19	225	224
ENSG00000028137	394	202	192
ENSG00000223944	0	0	0
ENSG00000238249	0	0	0
ENSG00000227409	1	136	109
ENSG00000204464	0	0	0
ENSG00000233372	0	0	0
ENSG00000283259	0	0	0
ENSG00000142687	2333	1243	1268
ENSG00000284543	12	5	7
ENSG00000226166	0	0	0
ENSG00000130939	2879	1479	1400
ENSG00000175147	10	17	18
ENSG00000236266	3	21	17
ENSG00000127472	4	3	1
ENSG00000231103	0	0	0
ENSG00000060656	318	164	154
ENSG00000163867	337	178	159
ENSG00000232768	0	0	0
ENSG00000230214	0	0	0
ENSG00000189280	0	0	0
ENSG00000134698	827	410	417
ENSG00000134690	679	320	359
ENSG00000272420	3	0	3
ENSG00000224333	0	0	0
ENSG00000132881	343	184	159
ENSG00000273274	3	2	1
ENSG00000116251	1820	904	968
ENSG00000272510	0	57	63
ENSG00000158286	423	288	272
ENSG00000236648	0	0	0
ENSG00000232273	0	0	0
ENSG00000009709	0	0	0
ENSG00000287396	0	0	0
ENSG00000179002	0	0	0
ENSG00000223589	0	0	0
ENSG00000188984	0	0	0
ENSG00000229259	0	0	0
ENSG00000270171	0	0	0
ENSG00000158008	4	2	2
ENSG00000269732	0	0	0
ENSG00000130940	23	17	28
ENSG00000116771	92	64	50
ENSG00000237301	0	0	0
ENSG00000162585	1493	876	866
ENSG00000163879	102	69	78
ENSG00000227527	9	3	6
ENSG00000169991	2579	1251	1328
ENSG00000116954	827	403	424
ENSG00000228589	95	36	59
ENSG00000163873	0	0	0
ENSG00000117215	0	0	0
ENSG00000196449	573	437	463
ENSG00000250575	0	0	0
ENSG00000237700	0	0	0
ENSG00000116661	410	265	224
ENSG00000230163	0	19	29
ENSG00000227538	0	0	0
