N_unmapped	2103768	2103768	2103768
N_multimapping	0	0	0
N_noFeature	1395373	18914894	19018419
N_ambiguous	4716335	1081574	1075572
ENSG00000186827	191	96	95
ENSG00000186891	6	4	2
ENSG00000160072	2070	1050	1020
ENSG00000260179	10	2	8
ENSG00000234396	0	7	6
ENSG00000225972	12	5	7
ENSG00000224315	0	0	0
ENSG00000198744	34	14	20
ENSG00000279928	5	1	4
ENSG00000228037	4	4	0
ENSG00000142611	1	1	0
ENSG00000225630	189	121	68
ENSG00000131584	2705	1473	1442
ENSG00000227589	0	0	0
ENSG00000237402	0	0	0
ENSG00000284616	0	0	0
ENSG00000169972	305	301	294
ENSG00000157911	586	783	780
ENSG00000269896	5	1	4
ENSG00000237973	716	455	446
ENSG00000224051	1387	700	687
ENSG00000228463	12	10	7
ENSG00000260972	0	0	0
ENSG00000157933	2821	1428	1393
ENSG00000162591	7620	3842	3778
ENSG00000224340	0	0	0
ENSG00000270035	0	0	0
ENSG00000169962	16	13	8
ENSG00000226545	0	0	0
ENSG00000233653	0	0	0
ENSG00000268663	0	0	0
ENSG00000226374	0	0	0
ENSG00000116285	1114	530	589
ENSG00000229280	0	0	0
ENSG00000142655	1063	852	762
ENSG00000232596	0	0	0
ENSG00000235054	0	0	0
ENSG00000232663	0	0	0
ENSG00000284646	0	0	0
ENSG00000240409	0	0	0
ENSG00000229344	17	12	10
ENSG00000231510	0	0	0
ENSG00000149527	34	21	13
ENSG00000284739	0	0	0
ENSG00000171621	4730	2433	2297
ENSG00000272235	0	0	0
ENSG00000236679	0	0	0
ENSG00000284694	0	0	0
ENSG00000162441	730	369	370
ENSG00000230021	2	93	116
ENSG00000271264	0	0	0
ENSG00000287356	19	10	14
ENSG00000224387	3	0	3
ENSG00000285629	0	0	0
ENSG00000173673	0	0	0
ENSG00000227372	735	430	401
ENSG00000142583	0	0	0
ENSG00000223663	0	0	0
ENSG00000284674	0	0	0
ENSG00000272161	0	0	0
ENSG00000237094	18	6	12
ENSG00000224338	0	0	0
ENSG00000074800	50827	25338	25507
ENSG00000116786	3478	2020	1999
ENSG00000287727	2	1	2
ENSG00000176022	1617	798	819
ENSG00000223989	0	148	144
ENSG00000228423	0	0	0
ENSG00000286448	0	0	5
ENSG00000162496	2016	1021	1002
ENSG00000237365	0	0	0
ENSG00000131686	1	0	1
ENSG00000229305	0	0	0
ENSG00000284703	0	0	0
ENSG00000226457	2	2	2
ENSG00000162494	0	0	0
ENSG00000173614	281	143	141
ENSG00000248527	3276	1643	1633
ENSG00000237728	0	0	0
ENSG00000215720	0	0	0
ENSG00000279804	0	0	0
ENSG00000241326	0	0	0
ENSG00000285701	0	0	0
ENSG00000233623	0	0	0
ENSG00000162592	3	38	47
ENSG00000116254	13	9	4
ENSG00000049245	4885	2361	2524
ENSG00000233645	0	0	0
ENSG00000234064	0	0	0
ENSG00000204624	4	2	3
ENSG00000284708	0	0	0
ENSG00000171603	8126	4085	4147
ENSG00000280113	0	0	0
ENSG00000142606	7	427	424
ENSG00000235146	0	0	0
ENSG00000162572	195	108	87
ENSG00000225931	0	0	0
ENSG00000236601	0	0	0
ENSG00000171729	600	306	309
ENSG00000228150	7	7	7
ENSG00000175262	0	0	0
ENSG00000279457	217	102	115
ENSG00000162571	0	0	0
ENSG00000231181	3	2	1
ENSG00000238173	0	0	0
ENSG00000158109	4803	2417	2386
ENSG00000229393	1	1	0
ENSG00000269978	1	0	1
ENSG00000037637	922	447	475
ENSG00000184163	36	12	24
ENSG00000287586	0	0	0
ENSG00000159423	454	238	216
ENSG00000142599	6506	3290	3216
ENSG00000227169	0	0	0
ENSG00000283356	0	0	0
ENSG00000011021	1205	683	660
ENSG00000272482	0	17	12
ENSG00000284747	13	12	6
ENSG00000215912	11	6	5
ENSG00000120952	0	0	0
ENSG00000243073	0	0	0
ENSG00000142615	0	0	0
ENSG00000215704	3	5	4
ENSG00000157916	3200	2080	2096
ENSG00000157881	1111	561	550
ENSG00000116213	738	375	363
ENSG00000283611	2	3	0
ENSG00000238290	2	0	2
ENSG00000225387	0	0	0
ENSG00000048707	1630	842	788
ENSG00000158748	0	0	0
ENSG00000235643	0	0	0
ENSG00000225196	0	0	0
ENSG00000130762	138	64	74
ENSG00000162444	1	0	1
