N_unmapped	2019025	2019025	2019025
N_multimapping	0	0	0
N_noFeature	1414946	18437574	18575909
N_ambiguous	4600949	1048605	1040102
ENSG00000186827	30	22	8
ENSG00000186891	6	3	3
ENSG00000160072	2794	1368	1426
ENSG00000260179	14	9	5
ENSG00000234396	1	1	6
ENSG00000225972	15	5	10
ENSG00000224315	0	0	0
ENSG00000198744	21	12	9
ENSG00000279928	6	5	1
ENSG00000228037	1	1	0
ENSG00000142611	1	1	0
ENSG00000225630	166	93	73
ENSG00000131584	2886	1674	1520
ENSG00000227589	0	0	0
ENSG00000237402	0	0	0
ENSG00000284616	0	0	0
ENSG00000169972	379	386	391
ENSG00000157911	520	706	761
ENSG00000269896	7	4	3
ENSG00000237973	1044	647	615
ENSG00000224051	1268	635	633
ENSG00000228463	7	2	5
ENSG00000260972	0	0	0
ENSG00000157933	3238	1631	1607
ENSG00000162591	6808	3397	3412
ENSG00000224340	0	0	0
ENSG00000270035	1	0	1
ENSG00000169962	25	16	15
ENSG00000226545	0	0	0
ENSG00000233653	0	0	0
ENSG00000268663	0	0	0
ENSG00000226374	0	0	0
ENSG00000116285	1528	758	773
ENSG00000229280	0	0	0
ENSG00000142655	1006	825	688
ENSG00000232596	0	0	0
ENSG00000235054	0	0	0
ENSG00000232663	0	0	0
ENSG00000284646	0	0	0
ENSG00000240409	0	0	0
ENSG00000229344	14	7	14
ENSG00000231510	0	0	0
ENSG00000149527	35	18	17
ENSG00000284739	0	0	0
ENSG00000171621	2972	1475	1497
ENSG00000272235	0	0	0
ENSG00000236679	0	0	0
ENSG00000284694	0	0	0
ENSG00000162441	762	392	376
ENSG00000230021	2	122	108
ENSG00000271264	0	0	0
ENSG00000287356	16	11	7
ENSG00000224387	0	0	0
ENSG00000285629	0	0	0
ENSG00000173673	0	0	0
ENSG00000227372	697	415	371
ENSG00000142583	3	2	1
ENSG00000223663	3	0	3
ENSG00000284674	0	0	0
ENSG00000272161	0	0	0
ENSG00000237094	16	7	9
ENSG00000224338	0	0	0
ENSG00000074800	77582	38611	38999
ENSG00000116786	3783	2193	2158
ENSG00000287727	5	3	3
ENSG00000176022	1329	656	673
ENSG00000223989	0	120	105
ENSG00000228423	0	0	0
ENSG00000286448	0	0	0
ENSG00000162496	590	297	297
ENSG00000237365	0	0	0
ENSG00000131686	0	0	0
ENSG00000229305	0	0	0
ENSG00000284703	0	0	0
ENSG00000226457	1	2	1
ENSG00000162494	0	0	0
ENSG00000173614	201	94	107
ENSG00000248527	3894	1852	2043
ENSG00000237728	0	0	0
ENSG00000215720	0	0	0
ENSG00000279804	0	0	0
ENSG00000241326	0	0	0
ENSG00000285701	1	1	0
ENSG00000233623	0	0	0
ENSG00000162592	1	29	46
ENSG00000116254	10	4	6
ENSG00000049245	4516	2290	2226
ENSG00000233645	0	0	0
ENSG00000234064	0	0	0
ENSG00000204624	13	4	10
ENSG00000284708	0	0	0
ENSG00000171603	8420	4333	4218
ENSG00000280113	0	0	0
ENSG00000142606	8	417	391
ENSG00000235146	0	0	0
ENSG00000162572	160	78	82
ENSG00000225931	5	1	4
ENSG00000236601	0	0	0
ENSG00000171729	554	270	290
ENSG00000228150	4	2	8
ENSG00000175262	1	1	0
ENSG00000279457	154	66	89
ENSG00000162571	0	0	0
ENSG00000231181	3	2	1
ENSG00000238173	0	0	0
ENSG00000158109	4578	2242	2337
ENSG00000229393	1	1	0
ENSG00000269978	0	0	0
