N_unmapped	2307115	2307115	2307115
N_multimapping	0	0	0
N_noFeature	1768704	21313219	21490583
N_ambiguous	5292900	1244662	1231048
ENSG00000186827	29	16	13
ENSG00000186891	4	3	1
ENSG00000160072	2348	1219	1129
ENSG00000260179	11	2	9
ENSG00000234396	1	4	6
ENSG00000225972	14	6	8
ENSG00000224315	1	1	0
ENSG00000198744	30	12	18
ENSG00000279928	7	3	4
ENSG00000228037	0	0	0
ENSG00000142611	1	1	0
ENSG00000225630	219	118	101
ENSG00000131584	3141	1705	1698
ENSG00000227589	0	0	0
ENSG00000237402	0	0	0
ENSG00000284616	0	0	0
ENSG00000169972	351	338	379
ENSG00000157911	698	902	942
ENSG00000269896	11	4	7
ENSG00000237973	1189	733	735
ENSG00000224051	1400	705	695
ENSG00000228463	13	4	11
ENSG00000260972	0	0	0
ENSG00000157933	3146	1579	1568
ENSG00000162591	9593	4791	4802
ENSG00000224340	0	0	0
ENSG00000270035	0	0	0
ENSG00000169962	24	17	16
ENSG00000226545	0	0	0
ENSG00000233653	0	0	0
ENSG00000268663	0	0	0
ENSG00000226374	0	0	0
ENSG00000116285	1254	634	622
ENSG00000229280	0	0	0
ENSG00000142655	1095	885	783
ENSG00000232596	0	0	0
ENSG00000235054	0	0	0
ENSG00000232663	0	0	0
ENSG00000284646	0	0	0
ENSG00000240409	0	0	0
ENSG00000229344	22	11	16
ENSG00000231510	0	0	0
ENSG00000149527	29	13	18
ENSG00000284739	0	0	0
ENSG00000171621	4108	2027	2081
ENSG00000272235	1	0	1
ENSG00000236679	0	0	0
ENSG00000284694	0	0	0
ENSG00000162441	731	364	375
ENSG00000230021	4	140	126
ENSG00000271264	0	0	0
ENSG00000287356	21	13	10
ENSG00000224387	1	0	1
ENSG00000285629	0	0	0
ENSG00000173673	0	0	0
ENSG00000227372	922	539	517
ENSG00000142583	7	3	4
ENSG00000223663	0	0	0
ENSG00000284674	0	0	0
ENSG00000272161	1	1	0
ENSG00000237094	33	14	19
ENSG00000224338	0	0	0
ENSG00000074800	63423	31833	31608
ENSG00000116786	3801	2248	2190
ENSG00000287727	7	1	6
ENSG00000176022	1851	900	951
ENSG00000223989	0	129	117
ENSG00000228423	0	0	0
ENSG00000286448	0	2	0
ENSG00000162496	1891	994	904
ENSG00000237365	0	0	0
ENSG00000131686	0	0	0
ENSG00000229305	0	0	0
ENSG00000284703	0	0	0
ENSG00000226457	2	2	0
ENSG00000162494	0	0	0
ENSG00000173614	288	145	145
ENSG00000248527	4465	2253	2213
ENSG00000237728	0	0	0
ENSG00000215720	0	0	0
ENSG00000279804	0	0	0
ENSG00000241326	0	0	0
ENSG00000285701	0	0	0
ENSG00000233623	0	0	0
ENSG00000162592	0	53	61
ENSG00000116254	5	4	1
ENSG00000049245	5108	2593	2515
ENSG00000233645	0	0	0
ENSG00000234064	0	0	0
ENSG00000204624	18	14	4
ENSG00000284708	1	1	0
ENSG00000171603	9274	4701	4707
ENSG00000280113	0	0	0
ENSG00000142606	7	378	392
ENSG00000235146	0	0	0
ENSG00000162572	161	76	85
ENSG00000225931	2	1	1
ENSG00000236601	0	0	0
ENSG00000171729	545	263	287
ENSG00000228150	7	7	7
ENSG00000175262	0	0	0
ENSG00000279457	244	128	116
ENSG00000162571	0	0	0
ENSG00000231181	8	4	4
ENSG00000238173	0	0	0
ENSG00000158109	4931	2506	2426
ENSG00000229393	3	2	3
ENSG00000269978	0	0	0
ENSG00000037637	1074	543	531
